billing_record_id,usage_date,project_id,service_name,sku_category,environment,owning_team,gcp_region,usage_quantity,usage_unit,daily_cost_usd,committed_use_covered_pct,idle_resource_score,rightsizing_savings_usd,label_compliance,budget_threshold_pct,cost_anomaly
bill-009949,2026-02-18,data-platform,Compute Engine,query,prod,finops,us-central1,5490.811,node_hour,179.46,0.25,0.279,22.45,0,117.29,0
bill-009950,2026-02-19,analytics-dev,Vertex AI,query,prod,platform,us-east1,5387.499,slot_hour,206.29,0.22,0.14,5.4,1,71.38,0
bill-009951,2026-02-20,shared-services,Vertex AI,database,staging,mlops,us-east1,4448.753,gibibyte,96.88,0.17,0.657,19.32,1,76.28,0
bill-009952,2026-02-21,payments-prod,Compute Engine,training,prod,backend,global,7126.381,node_hour,164.18,0.93,0.542,37.5,0,107.31,0
bill-009953,2026-02-22,ml-prod,BigQuery,memory,sandbox,mlops,europe-west1,3251.235,slot_hour,26.14,0.4,0.681,4.75,0,65.35,0
bill-009954,2026-02-23,data-platform,Compute Engine,cpu,sandbox,mlops,global,2536.982,request,35.52,0.13,0.441,2.46,1,120.41,0
bill-009955,2026-02-24,payments-prod,Cloud SQL,query,dev,backend,asia-south1,2352.466,node_hour,28.29,0.87,0.599,6.55,1,56.02,0
bill-009956,2026-02-25,sandbox,Cloud SQL,training,dev,mlops,asia-south1,786.123,hour,129.81,0.91,0.764,42.06,1,180,1
bill-009957,2026-02-26,payments-prod,GKE,database,staging,platform,global,1223.606,node_hour,115.9,0.68,0.568,14.11,1,109.34,0
bill-009958,2026-02-27,sandbox,BigQuery,query,prod,data,europe-west1,481.738,request,245.14,0.93,0.124,8.96,1,117.29,0
bill-009959,2026-02-28,data-platform,Compute Engine,cpu,sandbox,backend,asia-south1,3006.934,request,19.36,0.95,0.751,7.41,1,65.63,0
bill-009960,2026-03-01,shared-services,Cloud Storage,storage,prod,backend,global,7074.035,gibibyte,35.16,0.67,0.025,0.35,1,48.16,0
bill-009961,2026-03-02,ml-prod,Vertex AI,training,prod,data,us-central1,258.265,hour,290.23,0.84,0.242,19.97,1,100.43,0
bill-009962,2026-03-03,shared-services,Cloud SQL,cpu,staging,platform,asia-south1,113.464,gibibyte,68.74,0.84,0.434,12.71,1,88.13,0
bill-009963,2026-03-04,payments-prod,Pub/Sub,memory,staging,mlops,global,6437.952,request,12.79,0.64,0.692,2.27,1,77.99,0
bill-009964,2026-03-05,analytics-dev,Pub/Sub,training,prod,mlops,europe-west1,59.728,slot_hour,37.32,0.83,0.279,3.86,1,103.09,0
bill-009965,2026-03-06,analytics-dev,Cloud SQL,cpu,dev,data,us-central1,1683.253,node_hour,37.24,0.84,0.554,9.51,1,73.74,0
bill-009966,2026-03-07,sandbox,BigQuery,network,prod,backend,europe-west1,3374.576,node_hour,457.91,0.43,0.402,57.22,1,180,1
bill-009967,2026-03-08,sandbox,Vertex AI,training,prod,mlops,europe-west1,2724.582,request,422.59,0.8,0.418,86.4,1,146.22,0
bill-009968,2026-03-09,data-platform,Vertex AI,query,prod,data,us-central1,2091.774,gibibyte,154.07,0.81,0.558,34.21,1,53.31,0
bill-009969,2026-03-10,sandbox,Pub/Sub,storage,dev,data,global,973.906,slot_hour,14.79,0.93,0.613,1.6,1,135.69,0
bill-009970,2026-03-11,data-platform,Compute Engine,network,sandbox,data,us-central1,937.34,hour,25.12,0.13,0.724,9.7,1,85.15,0
bill-009971,2026-03-12,payments-prod,BigQuery,database,prod,finops,europe-west1,806.153,gibibyte,239.08,0.23,0.258,26.42,1,114.39,0
bill-009972,2026-03-13,payments-prod,Compute Engine,query,sandbox,backend,asia-south1,296.954,gibibyte,19.94,0.43,0.759,7.6,1,67.59,0
bill-009973,2026-03-14,shared-services,GKE,training,prod,mlops,us-east1,7772.691,request,251.79,0.81,0.488,31.92,1,104.48,0
bill-009974,2026-03-15,sandbox,BigQuery,storage,sandbox,finops,us-central1,670.72,gibibyte,22.95,0.51,0.691,7.58,1,57.38,0
bill-009975,2026-03-16,sandbox,Compute Engine,storage,prod,backend,global,5325.156,request,97.67,0.84,0,0.0,0,63.84,0
bill-009976,2026-03-17,sandbox,BigQuery,memory,sandbox,data,us-central1,172.956,gibibyte,25.37,0.57,0.748,5.39,1,63.42,0
bill-009977,2026-03-18,ml-prod,Cloud Storage,query,staging,data,us-east1,4950.29,request,39.52,0.66,0.704,14.82,1,121.6,0
bill-009978,2026-03-19,ml-prod,Compute Engine,training,prod,platform,europe-west1,7666.56,node_hour,84.68,0.07,0.058,2.56,1,55.35,0
bill-009979,2026-03-20,analytics-dev,Vertex AI,cpu,staging,platform,asia-south1,4079.267,hour,162.14,0.86,0.533,13.38,1,127.67,0
bill-009980,2026-03-21,shared-services,Vertex AI,network,prod,mlops,us-east1,3457.624,gibibyte,468.66,0.92,0.11,13.33,1,162.17,0
bill-009981,2026-03-22,analytics-dev,Cloud Storage,cpu,dev,data,global,3750.464,gibibyte,22.13,0.42,0.648,4.9,1,104.14,0
bill-009982,2026-03-23,data-platform,Pub/Sub,storage,prod,platform,asia-south1,2218.62,request,40.5,0.37,0.454,7.68,1,111.88,0
bill-009983,2026-03-24,ml-prod,Cloud Storage,training,dev,backend,us-east1,3877.764,gibibyte,49.65,0.56,0.722,5.85,1,180,1
bill-009984,2026-03-25,analytics-dev,Pub/Sub,cpu,dev,backend,global,2456.896,gibibyte,16.48,0.89,0.688,3.2,1,151.19,0
bill-009985,2026-03-26,shared-services,GKE,training,dev,platform,us-central1,7514.096,request,29.02,0.87,0.496,3.85,1,42.36,0
bill-009986,2026-03-27,ml-prod,GKE,storage,prod,platform,global,600.179,hour,206.75,0.92,0.208,10.3,0,85.79,0
bill-009987,2026-03-28,data-platform,Compute Engine,training,prod,backend,us-east1,6607.715,request,104.57,0.54,0.083,1.59,0,68.35,0
bill-009988,2026-03-29,shared-services,BigQuery,cpu,staging,finops,us-east1,702.881,slot_hour,55.3,0.53,0.592,9.16,1,60.11,0
bill-009989,2026-03-30,ml-prod,GKE,network,prod,backend,asia-south1,5670.341,request,154.1,0.71,0.304,7.81,1,63.94,0
bill-009990,2026-03-31,payments-prod,GKE,query,dev,mlops,us-east1,1080.437,hour,55.64,0.25,0.602,12.42,1,81.23,0
bill-009991,2026-04-01,payments-prod,Cloud Storage,storage,prod,data,us-east1,3758.847,node_hour,96.28,0.1,0.344,17.84,1,131.89,0
bill-009992,2026-04-02,payments-prod,Cloud Storage,network,sandbox,platform,global,5998.994,request,22.14,0.36,0.808,6.77,1,152.69,0
bill-009993,2026-04-03,shared-services,Compute Engine,training,staging,data,us-east1,7697.299,gibibyte,94.2,0.79,1,21.37,1,139.56,0
bill-009994,2026-04-04,payments-prod,Cloud Storage,network,dev,finops,europe-west1,1188.721,slot_hour,13.61,0.45,0.332,1.88,1,64.05,0
bill-009995,2026-04-05,data-platform,Cloud SQL,storage,prod,platform,us-east1,4482.495,request,159.89,0.92,0.471,25.18,1,90.33,0
bill-009996,2026-04-06,analytics-dev,Vertex AI,cpu,sandbox,backend,us-east1,2361.901,node_hour,80.52,0.33,0.261,3.58,1,146.4,0
bill-009997,2026-04-07,sandbox,Vertex AI,database,dev,mlops,asia-south1,6217.747,slot_hour,60.69,0.4,0.496,16.14,1,74.01,0
bill-009998,2026-04-08,data-platform,Pub/Sub,query,sandbox,backend,europe-west1,615.512,node_hour,6.65,0.77,0.509,0.55,1,87.5,0
bill-009999,2026-04-09,data-platform,Cloud Storage,query,prod,backend,asia-south1,4374.077,slot_hour,60.94,0.31,0.166,3.41,1,83.48,0
bill-010000,2026-04-10,sandbox,Cloud Storage,cpu,staging,backend,europe-west1,4620.212,gibibyte,44.61,0.68,0.466,3.89,1,137.26,0
bill-010001,2026-04-11,analytics-dev,Cloud Storage,training,dev,platform,us-east1,6741.062,hour,25.31,0.62,0.557,3.74,1,119.11,0
bill-010002,2026-04-12,ml-prod,GKE,query,prod,platform,asia-south1,6882.942,request,304.43,0.84,0.489,61.48,1,126.32,0
bill-010003,2026-04-13,shared-services,Cloud SQL,network,prod,platform,asia-south1,4393.104,gibibyte,348.66,0.56,0.506,59.18,0,180,0
bill-010004,2026-04-14,shared-services,Compute Engine,memory,prod,data,global,7011.42,request,110.57,0.64,0.583,20.45,1,72.27,0
bill-010005,2026-04-15,analytics-dev,Cloud SQL,memory,dev,backend,europe-west1,369.412,hour,41.61,0.33,0.338,5.42,1,82.4,0
bill-010006,2026-04-16,sandbox,Cloud Storage,cpu,prod,mlops,asia-south1,3131.735,slot_hour,79.15,0.44,0.463,5.81,1,108.42,0
bill-010007,2026-04-17,sandbox,Vertex AI,network,prod,finops,global,2944.463,hour,133.35,0.57,0.309,7.8,1,46.14,0
bill-010008,2026-04-18,analytics-dev,Cloud Storage,cpu,prod,data,us-east1,4707.125,slot_hour,95.16,0.59,0.42,6.55,1,130.36,0
bill-010009,2026-04-19,data-platform,GKE,memory,prod,finops,global,6251.088,node_hour,233.52,0.28,0.341,21.73,1,96.9,0
bill-010010,2026-04-20,data-platform,Pub/Sub,network,dev,mlops,europe-west1,7343.721,gibibyte,13.55,0.33,0.593,3.24,1,124.31,0
bill-010011,2026-04-21,data-platform,Vertex AI,query,dev,finops,us-east1,4712.041,hour,48.96,0.6,0.451,8.02,1,59.71,0
bill-010012,2026-04-22,ml-prod,Compute Engine,training,prod,data,global,1943.535,hour,59.36,0.17,0.113,2.33,1,38.8,0
bill-010013,2026-04-23,analytics-dev,GKE,memory,sandbox,backend,asia-south1,2619.834,gibibyte,62.45,0.6,0.746,14.71,1,135.76,0
bill-010014,2026-04-24,data-platform,Cloud SQL,cpu,prod,finops,asia-south1,77.903,request,214.61,0.45,0.258,17.14,1,121.25,0
bill-010015,2026-04-25,analytics-dev,Compute Engine,memory,dev,backend,us-central1,7109.924,slot_hour,24.25,0.23,0.631,6.64,1,55.43,0
bill-010016,2026-04-26,payments-prod,Pub/Sub,cpu,prod,mlops,us-central1,4910.188,gibibyte,85.03,0.9,0.58,20.04,1,180,1
bill-010017,2026-04-27,sandbox,Cloud Storage,storage,sandbox,data,europe-west1,1088.636,node_hour,39.57,0.15,0.449,8.31,0,180,1
bill-010018,2026-04-28,analytics-dev,Cloud Storage,database,sandbox,platform,us-central1,5635.459,node_hour,13.71,0.23,0.485,2.72,1,94.55,0
bill-010019,2026-04-29,payments-prod,Pub/Sub,storage,staging,mlops,europe-west1,5521.122,request,20.75,0.36,0.456,3.27,1,126.52,0
bill-010020,2026-04-30,sandbox,Vertex AI,training,dev,finops,us-central1,6398.672,node_hour,93.72,0.85,0.459,9.6,1,114.29,0
bill-010021,2026-05-01,sandbox,BigQuery,memory,sandbox,backend,global,7114.955,gibibyte,24.63,0.32,0.597,4.17,1,61.58,0
bill-010022,2026-05-02,data-platform,BigQuery,memory,dev,backend,us-east1,7686.107,request,92.47,0.7,0.689,34.71,1,155.41,0
bill-010023,2026-05-03,sandbox,Cloud Storage,storage,dev,platform,us-east1,6228.72,node_hour,22.16,0.84,0.643,6.58,1,104.28,0
bill-010024,2026-05-04,payments-prod,Vertex AI,network,staging,finops,europe-west1,7707.344,gibibyte,140.81,0.21,0.633,13.46,1,110.87,0
bill-010025,2026-05-05,sandbox,GKE,cpu,dev,data,global,213.812,slot_hour,69.05,0.73,0.711,24.85,1,100.8,0
bill-010026,2026-05-06,shared-services,BigQuery,storage,prod,mlops,asia-south1,970.694,slot_hour,308.36,0.13,0.491,52.75,1,147.54,0
bill-010027,2026-05-07,sandbox,Compute Engine,query,prod,data,us-central1,585.417,request,258.19,0.86,0.208,14.67,1,168.75,0
bill-010028,2026-05-08,sandbox,Compute Engine,memory,prod,platform,global,6493.462,node_hour,88.21,0.6,0.28,8.75,1,57.65,0
bill-010029,2026-05-09,sandbox,Cloud Storage,training,prod,finops,us-central1,6499.743,hour,38.13,0.56,0.399,6.71,1,52.23,0
bill-010030,2026-05-10,data-platform,BigQuery,memory,prod,backend,asia-south1,3550.845,node_hour,276.7,0.67,0.327,49.7,1,132.39,0
bill-010031,2026-05-11,analytics-dev,BigQuery,memory,sandbox,backend,asia-south1,2985.897,node_hour,20.6,0.34,0.88,3.14,1,51.5,0
bill-010032,2026-05-12,ml-prod,Cloud Storage,storage,sandbox,finops,us-central1,6518.456,node_hour,10.58,0.55,0.492,0.94,1,72.97,0
bill-010033,2026-05-13,sandbox,Pub/Sub,cpu,prod,data,us-central1,6708.384,slot_hour,26.29,0.41,0.171,2.26,1,72.62,0
bill-010034,2026-05-14,sandbox,GKE,query,prod,finops,us-east1,2694.748,slot_hour,130.4,0.27,0.347,18.45,1,54.11,0
bill-010035,2026-05-15,shared-services,BigQuery,database,dev,mlops,us-central1,6498.826,request,44.99,0.26,0.532,4.78,1,75.61,0
bill-010036,2026-05-16,payments-prod,GKE,database,prod,data,us-central1,2075.402,gibibyte,164.83,0.78,0.366,19.53,1,68.39,0
bill-010037,2026-05-17,analytics-dev,Cloud SQL,training,dev,finops,us-east1,2174.356,slot_hour,60.42,0.9,0.584,15.47,1,119.64,0
bill-010038,2026-05-18,sandbox,Vertex AI,network,sandbox,mlops,europe-west1,1289.976,slot_hour,58.29,0.7,0.563,13.06,1,105.98,0
bill-010039,2026-05-19,shared-services,Cloud Storage,training,dev,backend,global,464.386,node_hour,34.63,0.74,0.528,8.6,1,162.96,0
bill-010040,2026-05-20,ml-prod,Cloud SQL,training,staging,platform,us-east1,2218.812,hour,46.97,0.64,0.677,14.68,1,60.22,0
bill-010041,2026-05-21,shared-services,Cloud Storage,cpu,sandbox,mlops,us-central1,7235.113,gibibyte,16.8,0.73,0.7,1.91,1,115.86,0
bill-010042,2026-05-22,sandbox,BigQuery,storage,dev,finops,us-central1,3472.124,hour,182.27,0.06,0.676,31.62,1,180,1
bill-010043,2026-05-23,shared-services,Vertex AI,network,prod,data,us-east1,7917.273,request,170.56,0.15,0,0.0,1,59.02,0
bill-010044,2026-05-24,shared-services,GKE,training,dev,data,us-east1,7621.822,node_hour,65.39,0.32,0.746,8.97,1,95.46,0
bill-010045,2026-05-25,data-platform,Cloud SQL,database,prod,backend,us-east1,6869.887,node_hour,99.79,0.34,0.387,17.42,1,56.38,0
bill-010046,2026-05-26,shared-services,Pub/Sub,network,dev,mlops,europe-west1,5114.93,request,16.61,0.73,0.613,3.44,0,152.39,0
bill-010047,2026-05-27,data-platform,BigQuery,network,dev,mlops,global,1866.899,slot_hour,105.82,0.36,0.637,27.34,1,177.85,0
bill-010048,2026-05-28,analytics-dev,BigQuery,cpu,prod,finops,us-east1,3719.735,request,259.29,0.86,0.732,48.84,0,124.06,0
bill-010049,2026-05-29,analytics-dev,GKE,memory,sandbox,data,asia-south1,6433.61,request,41.68,0.68,0.509,4.88,1,90.61,0
bill-010050,2026-05-30,ml-prod,Cloud SQL,storage,sandbox,finops,europe-west1,2788.682,slot_hour,56.87,0.22,0.825,22.12,1,167.26,0
bill-010051,2026-05-31,sandbox,GKE,memory,staging,platform,europe-west1,2548.295,slot_hour,176.74,0.39,0.829,61.95,1,166.74,0
bill-010052,2026-06-01,sandbox,BigQuery,query,staging,platform,europe-west1,1741.521,gibibyte,111.05,0.64,0.473,11.01,1,120.71,0
bill-010053,2026-06-02,ml-prod,Cloud Storage,query,sandbox,mlops,us-central1,5127.497,gibibyte,11.58,0.12,0.659,3.92,1,79.86,0
bill-010054,2026-06-03,payments-prod,Cloud Storage,cpu,sandbox,finops,asia-south1,3400.013,request,7.01,0.92,0.81,1.72,1,48.34,0
bill-010055,2026-06-04,payments-prod,Cloud Storage,query,staging,platform,us-central1,2855.051,node_hour,22.1,0.61,0.539,5.0,1,68.0,0
bill-010056,2026-06-05,ml-prod,Pub/Sub,query,prod,data,us-east1,6086.875,slot_hour,43.71,0.21,0.327,4.72,1,120.75,0
bill-010057,2026-06-06,shared-services,Vertex AI,cpu,dev,mlops,us-east1,7375.356,node_hour,57.57,0.71,0.603,6.01,1,70.21,0
bill-010058,2026-06-07,analytics-dev,Pub/Sub,database,sandbox,mlops,us-east1,4655.203,gibibyte,7.77,0.43,0.73,3.01,1,102.24,0
bill-010059,2026-06-08,ml-prod,Compute Engine,memory,dev,backend,us-east1,2844.347,node_hour,66.3,0.5,0.608,17.87,1,151.54,0
bill-010060,2026-06-09,payments-prod,Compute Engine,training,sandbox,mlops,asia-south1,5690.11,node_hour,20.57,0.07,0.848,7.63,1,69.73,0
bill-010061,2026-06-10,data-platform,Compute Engine,database,prod,backend,us-central1,1334.181,slot_hour,231.41,0.86,0.216,18.37,1,151.25,0
bill-010062,2026-06-11,shared-services,Cloud SQL,network,prod,finops,us-east1,5618.582,hour,189.78,0.31,0.433,43.49,1,107.22,0
bill-010063,2026-06-12,payments-prod,Cloud SQL,cpu,prod,finops,us-central1,3811.463,node_hour,66.07,0.38,0.15,2.05,1,37.33,0
bill-010064,2026-06-13,ml-prod,GKE,cpu,prod,finops,asia-south1,3994.839,gibibyte,296.24,0.9,0.197,11.74,1,122.92,0
bill-010065,2026-06-14,sandbox,Vertex AI,database,dev,backend,europe-west1,7242.148,node_hour,95.75,0.2,0.438,12.85,1,116.77,0
bill-010066,2026-06-15,analytics-dev,Compute Engine,memory,dev,backend,europe-west1,1990.789,hour,72.25,0.52,0.567,13.15,1,165.14,0
bill-010067,2026-06-16,ml-prod,Compute Engine,storage,prod,data,us-east1,5479.27,node_hour,202.06,0.72,0.23,13.88,1,132.07,0
bill-010068,2026-06-17,payments-prod,Cloud Storage,cpu,prod,backend,us-east1,6001.673,gibibyte,90.56,0.27,0.43,7.8,1,124.05,0
bill-010069,2026-06-18,sandbox,Pub/Sub,query,prod,platform,asia-south1,1597.462,request,69.14,0.32,0.361,6.26,1,180,0
bill-010070,2026-06-19,data-platform,Cloud Storage,cpu,prod,mlops,asia-south1,6925.365,hour,109.98,0.11,0.148,4.95,1,150.66,0
bill-010071,2026-06-20,payments-prod,BigQuery,training,prod,backend,asia-south1,4515.815,hour,172.2,0.34,0.38,19.61,1,82.39,0
bill-010072,2026-06-21,data-platform,Vertex AI,database,staging,backend,us-east1,1234.343,node_hour,148.49,0.82,0.137,7.16,1,116.92,0
bill-010073,2026-06-22,analytics-dev,Cloud SQL,network,dev,backend,us-east1,4055.86,node_hour,67.35,0.77,0.492,6.94,1,133.37,0
bill-010074,2026-06-23,shared-services,GKE,memory,staging,backend,us-east1,6698.359,gibibyte,61.3,0.32,0.905,20.45,1,57.83,0
bill-010075,2026-06-24,data-platform,Cloud Storage,memory,dev,backend,europe-west1,524.527,node_hour,14.95,0.67,0.876,6.32,1,70.35,0
bill-010076,2026-06-25,sandbox,Compute Engine,cpu,dev,platform,asia-south1,5118.771,request,32.59,0.64,0.79,4.74,1,74.49,0
bill-010077,2026-06-26,sandbox,Cloud Storage,training,staging,finops,global,3388.478,request,28.93,0.37,0.519,3.65,1,89.02,0
bill-010078,2026-06-27,analytics-dev,Pub/Sub,training,sandbox,data,asia-south1,6092.793,gibibyte,2.67,0.28,0.891,0.65,1,35.13,0
bill-010079,2026-06-28,analytics-dev,GKE,memory,prod,backend,asia-south1,3695.983,hour,188.23,0.45,0,0.0,1,78.1,0
bill-010080,2026-06-29,ml-prod,Compute Engine,database,sandbox,backend,us-central1,2811.462,hour,27.57,0.26,0.607,7.68,1,93.46,0
bill-010081,2026-01-01,data-platform,Vertex AI,training,prod,backend,asia-south1,653.562,request,337.65,0.83,0.559,99.56,1,116.83,0
bill-010082,2026-01-02,payments-prod,Compute Engine,training,staging,finops,us-central1,3173.401,slot_hour,58.35,0.27,0.698,18.52,1,86.44,0
bill-010083,2026-01-03,sandbox,Vertex AI,storage,prod,data,asia-south1,770.509,gibibyte,445.06,0.29,0.285,39.96,1,154.0,0
bill-010084,2026-01-04,ml-prod,Compute Engine,query,sandbox,mlops,global,7252.002,gibibyte,49.67,0.75,0.592,4.86,1,168.37,0
bill-010085,2026-01-05,payments-prod,Cloud Storage,storage,prod,data,us-east1,2371.69,slot_hour,83.28,0.71,0.353,5.32,1,114.08,0
bill-010086,2026-01-06,sandbox,GKE,memory,staging,platform,global,7510.686,slot_hour,53.75,0.42,0.453,8.48,1,50.71,0
bill-010087,2026-01-07,shared-services,Cloud Storage,cpu,dev,finops,us-central1,5504.379,node_hour,17.01,0.9,0.926,5.4,1,80.05,0
bill-010088,2026-01-08,ml-prod,Cloud Storage,query,sandbox,platform,asia-south1,2549.192,gibibyte,24.92,0.41,0.715,6.08,0,171.86,0
bill-010089,2026-01-09,analytics-dev,Vertex AI,network,sandbox,finops,us-central1,925.16,slot_hour,52.54,0.41,1,12.06,1,95.53,0
bill-010090,2026-01-10,data-platform,Compute Engine,storage,prod,data,us-east1,7387.862,slot_hour,200.35,0.62,0.151,11.1,1,130.95,0
bill-010091,2026-01-11,ml-prod,BigQuery,query,staging,mlops,global,4602.787,slot_hour,76.47,0.37,0.31,6.97,1,83.12,0
bill-010092,2026-01-12,payments-prod,GKE,network,prod,platform,us-east1,2828.675,hour,182.27,0.37,0.185,9.72,1,75.63,0
bill-010093,2026-01-13,data-platform,GKE,cpu,prod,finops,asia-south1,4635.148,slot_hour,441.11,0.59,0.537,126.88,1,180,1
bill-010094,2026-01-14,analytics-dev,Cloud Storage,cpu,prod,mlops,europe-west1,3104.194,hour,48.0,0.44,0.321,6.69,1,65.75,0
bill-010095,2026-01-15,shared-services,Vertex AI,cpu,prod,finops,europe-west1,2050.895,gibibyte,247.75,0.19,0.316,34.94,1,85.73,0
bill-010096,2026-01-16,data-platform,GKE,training,staging,data,europe-west1,2469.443,slot_hour,68.3,0.81,0.879,26.45,1,64.43,0
bill-010097,2026-01-17,sandbox,Cloud SQL,cpu,sandbox,platform,global,1587.022,gibibyte,59.2,0.22,0.786,11.66,1,174.12,0
bill-010098,2026-01-18,shared-services,Compute Engine,network,sandbox,data,us-central1,1218.885,hour,13.46,0.78,0.274,0.92,1,45.63,0
bill-010099,2026-01-19,payments-prod,Compute Engine,training,staging,mlops,us-central1,6446.342,request,68.55,0.35,0.686,8.24,1,101.56,0
bill-010100,2026-01-20,data-platform,Pub/Sub,training,prod,data,us-central1,7339.913,gibibyte,31.05,0.06,0.493,3.89,1,85.77,0
bill-010101,2026-01-21,payments-prod,Cloud Storage,database,prod,mlops,europe-west1,1116.452,node_hour,74.6,0.76,0.503,13.69,0,102.19,0
bill-010102,2026-01-22,analytics-dev,Cloud SQL,memory,staging,platform,us-east1,5826.679,request,72.0,0.19,0.399,8.15,0,92.31,0
bill-010103,2026-01-23,analytics-dev,Vertex AI,storage,sandbox,data,us-central1,3445.838,node_hour,69.85,0.36,0.848,17.79,1,127.0,0
bill-010104,2026-01-24,data-platform,Vertex AI,storage,dev,mlops,europe-west1,397.978,gibibyte,108.59,0.59,0.769,43.32,1,132.43,0
bill-010105,2026-01-25,payments-prod,Cloud SQL,database,dev,backend,us-east1,6480.965,request,36.27,0.7,0.353,3.81,1,71.82,0
bill-010106,2026-01-26,ml-prod,Cloud SQL,training,sandbox,platform,global,233.288,gibibyte,19.31,0.3,0.686,4.75,1,56.79,0
bill-010107,2026-01-27,analytics-dev,GKE,query,staging,platform,global,151.452,request,64.54,0.58,0.434,7.82,1,60.89,0
bill-010108,2026-01-28,payments-prod,GKE,memory,dev,finops,us-east1,2062.417,gibibyte,75.36,0.82,0.442,9.85,1,110.01,0
bill-010109,2026-01-29,payments-prod,Vertex AI,memory,staging,mlops,global,2055.336,request,143.8,0.66,0.464,28.62,1,113.23,0
bill-010110,2026-01-30,analytics-dev,Vertex AI,cpu,prod,mlops,global,122.332,hour,448.6,0.26,0.196,19.23,1,155.22,0
bill-010111,2026-01-31,data-platform,Cloud SQL,memory,dev,mlops,us-east1,1625.897,slot_hour,48.48,0.93,0.764,6.03,1,96.0,0
bill-010112,2026-02-01,analytics-dev,GKE,database,sandbox,mlops,europe-west1,2654.222,gibibyte,37.53,0.9,0.614,4.85,1,81.59,0
bill-010113,2026-02-02,ml-prod,BigQuery,memory,dev,mlops,europe-west1,6140.392,gibibyte,87.18,0.59,0.625,19.28,1,146.52,0
bill-010114,2026-02-03,data-platform,GKE,query,prod,data,europe-west1,4008.177,gibibyte,178.85,0.58,0.386,12.47,1,74.21,0
